line	raw_symbol	demangled
1742195	compare_kern_pairs_0	compare_kern_pairs_0
1742220	PS_Conv_Strtol	PS_Conv_Strtol
1742444	afm_parser_done	afm_parser_done
1742463	ps_table_release	ps_table_release
1742512	ps_table_new	ps_table_new
1742601	afm_parser_init	afm_parser_init
1742652	ps_table_done	ps_table_done
1742927	ps_table_add	ps_table_add
1743196	skip_string	skip_string
1743284	skip_procedure	skip_procedure
1743433	ps_parser_skip_PS_token	ps_parser_skip_PS_token
1743732	ps_parser_skip_spaces	ps_parser_skip_spaces
1743797	ps_parser_to_bytes	ps_parser_to_bytes
1743994	ps_parser_to_int	ps_parser_to_int
1744357	PS_Conv_ToFixed	PS_Conv_ToFixed
1744803	ps_tofixedarray	ps_tofixedarray
1744988	ps_parser_to_fixed_array	ps_parser_to_fixed_array
1745055	ps_parser_to_coord_array	ps_parser_to_coord_array
1745287	ps_parser_to_fixed	ps_parser_to_fixed
1745565	ps_parser_to_token	ps_parser_to_token
1745883	ps_parser_to_token_array	ps_parser_to_token_array
1746000	ps_parser_load_field	ps_parser_load_field
1746577	ps_parser_load_field_table	ps_parser_load_field_table
1748840	afm_parser_read_vals	afm_parser_read_vals
1749211	afm_stream_read_one	afm_stream_read_one
1749328	afm_parser_next_key_isra_1_constprop_8	afm_parser_next_key_isra_1_constprop_8
1749524	afm_parser_parse	afm_parser_parse
1750898	t2_hints_open	t2_hints_open
1750918	pshinter_get_globals_funcs	pshinter_get_globals_funcs
1750931	pshinter_get_t1_funcs	pshinter_get_t1_funcs
1750944	pshinter_get_t2_funcs	pshinter_get_t2_funcs
1750957	psh_globals_destroy	psh_globals_destroy
1750984	ps_hinter_init	ps_hinter_init
1751193	psh_blues_set_zones_0_isra_5	psh_blues_set_zones_0_isra_5
1751351	psh_blues_set_zones	psh_blues_set_zones
1751540	psh_globals_new	psh_globals_new
1751740	psh_hint_table_activate_mask_isra_9	psh_hint_table_activate_mask_isra_9
1751885	psh_hint_table_find_strong_points_isra_12	psh_hint_table_find_strong_points_isra_12
1752168	psh_hint_align	psh_hint_align
1752707	psh_globals_set_scale	psh_globals_set_scale
1753107	psh_hint_table_init_isra_20	psh_hint_table_init_isra_20
1755241	ps_mask_table_merge_all	ps_mask_table_merge_all
1755936	t2_hints_stems	t2_hints_stems
1756031	ps_hinter_done	ps_hinter_done
1756188	ps_dimension_set_mask_bits	ps_dimension_set_mask_bits
1757214	compare_uni_maps	compare_uni_maps
1757255	ps_unicodes_char_index	ps_unicodes_char_index
1757339	ps_unicodes_char_next	ps_unicodes_char_next
1757435	ps_get_macintosh_name	ps_get_macintosh_name
1757451	ps_get_standard_strings	ps_get_standard_strings
1757474	psnames_get_service	psnames_get_service
1757635	ps_unicode_value	ps_unicode_value
1757867	ps_unicodes_init	ps_unicodes_init
1758377	Split_Conic	Split_Conic
1758433	Split_Cubic	Split_Cubic
1758493	Vertical_Sweep_Init	Vertical_Sweep_Init
1758523	Vertical_Sweep_Span	Vertical_Sweep_Span
1758688	Vertical_Sweep_Drop	Vertical_Sweep_Drop
1758873	Vertical_Sweep_Step	Vertical_Sweep_Step
1758885	Horizontal_Sweep_Init	Horizontal_Sweep_Init
1758897	Horizontal_Sweep_Span	Horizontal_Sweep_Span
1758958	Horizontal_Sweep_Drop	Horizontal_Sweep_Drop
1759167	Horizontal_Sweep_Step	Horizontal_Sweep_Step
